uid,lat,lon,heading,country,city,district,ward,image_path
8513,10.784912132284267,106.72447034926338,147.3217346201873,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8572.jpg
8514,10.78452246956238,106.724702034483,147.3217346201873,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8573.jpg
8515,10.784386799483286,106.72478270090429,243.00489664116543,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8574.jpg
8516,10.7841826808158,106.72437480749724,243.00489664116543,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8575.jpg
8517,10.784386799483286,106.72478270090429,327.32184328148884,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8576.jpg
8518,10.784776462236737,106.72455101587448,327.32184328148884,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8577.jpg
8519,10.785155916678884,106.7243047650704,327.32184328148884,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8578.jpg
8520,10.784386799483286,106.72478270090429,67.62440371087759,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8579.jpg
8521,10.784594094268323,106.72518895267936,67.62440371087759,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8580.jpg
8522,10.784801388431289,106.72559520494951,67.62440371087759,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8581.jpg
8523,10.787928799482158,106.72474260090628,142.68506574707655,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8582.jpg
8524,10.787672599995924,106.72511914621404,142.68506574707655,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8583.jpg
8525,10.787367233221987,106.7254542558176,142.68506574707655,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8584.jpg
8526,10.787010871492596,106.7257317753756,142.68506574707655,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8585.jpg
8527,10.786649354776552,106.72597834341704,142.68506574707655,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8586.jpg
8528,10.786233484115524,106.726105386601,142.68506574707655,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8587.jpg
8529,10.785940899487471,106.73346250089692,47.49511926361027,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8588.jpg
8530,10.78624220424206,106.7338032792596,47.49511926361027,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8589.jpg
8531,10.786523299487628,106.73410940089664,153.00884306716569,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8590.jpg
8532,10.78612104510625,106.73431791026816,153.00884306716569,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8591.jpg
8533,10.785718790660534,106.7345264191476,153.00884306716569,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8592.jpg
8534,10.78531653615049,106.73473492753504,153.00884306716569,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8593.jpg
8535,10.78491428157613,106.73494343543044,153.00884306716569,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8594.jpg
8536,10.786523299487628,106.73410940089664,336.53353832075084,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8595.jpg
8537,10.786926791840038,106.73390335253492,336.53353832075084,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8596.jpg
8538,10.786523299487628,106.73410940089664,227.49524032792783,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8597.jpg
8539,10.786216258470915,106.73377393431332,227.49524032792783,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8598.jpg
8540,10.788813699488752,106.73754570089466,242.5957142311494,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8599.jpg
8541,10.788606718110346,106.73713928330102,242.5957142311494,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8600.jpg
8542,10.788591499488588,106.73710940089494,62.59563256108026,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8601.jpg
8543,10.788798480912815,106.73751581845224,62.59563256108026,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8602.jpg
8544,10.788591499488588,106.73710940089494,333.12781893380406,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8603.jpg
8545,10.788994159545933,106.73690169392286,333.12781893380406,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8604.jpg
8546,10.788591499488588,106.73710940089494,165.83351513121374,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8605.jpg
8547,10.788169897842767,106.73727423635842,165.83351513121374,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8606.jpg
8548,10.787726585458708,106.7373520806054,165.83351513121374,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8607.jpg
8549,10.787276735360177,106.73739086749798,165.83351513121374,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8608.jpg
8550,10.786902599490825,106.740282000891,55.32462394184692,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8609.jpg
8551,10.787101427398168,106.74069255834227,55.32462394184692,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8610.jpg
8552,10.78736317106696,106.74097985735236,55.32462394184692,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8611.jpg
8553,10.787434499491075,106.74106470089056,235.32477043302475,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8612.jpg
8554,10.787156938905888,106.7408071837314,235.32477043302475,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8613.jpg
8555,10.786958111174824,106.74039662614778,235.32477043302475,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8614.jpg
8556,10.788824699484229,106.72913070090262,127.6755870927548,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8615.jpg
8557,10.788529341619949,106.72947669032484,127.6755870927548,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8616.jpg
8558,10.788306299484764,106.72981410090168,188.74177470520075,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8617.jpg
8559,10.78785961054388,106.72974417879094,188.74177470520075,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8618.jpg
8560,10.788306299484764,106.72981410090168,9.6835993542751,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8619.jpg
8561,10.788751783938492,106.72989148549574,9.6835993542751,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8620.jpg
8562,10.789197268325411,106.7299688704187,9.6835993542751,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8621.jpg
8563,10.788306299484764,106.72981410090168,307.6757150151238,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8622.jpg
8564,10.788557371667173,106.72944239000113,307.6757150151238,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8623.jpg
8565,10.78802499948588,106.73173790089972,152.0854675251975,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8624.jpg
8566,10.7876261551094,106.73195300908333,152.0854675251975,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8625.jpg
8567,10.787565199488157,106.73570620089568,324.77918417124283,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8626.jpg
8568,10.787936829729745,106.73544599202717,324.77918417124283,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8627.jpg
8569,10.788181199487726,106.73526350089648,62.21592698696883,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8628.jpg
8570,10.788390829699438,106.73566852722944,62.21592698696883,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8629.jpg
8571,10.788181199487726,106.73526350089648,144.77910130952438,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8630.jpg
8572,10.787815257962636,106.73553177131272,144.77910130952438,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8631.jpg
8573,10.790448699490184,106.74117850089212,61.33071842519233,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8632.jpg
8574,10.790673341808038,106.74157516908396,61.33071842519233,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8633.jpg
8575,10.79088223797334,106.74198058484627,61.33071842519233,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8634.jpg
8576,10.790196299490336,106.74130620089186,77.92664702998275,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8635.jpg
8577,10.790290257727834,106.74175338158052,77.92664702998275,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8636.jpg
8578,10.7903842152748,106.74220056244876,77.92664702998275,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8637.jpg
8579,10.790196299490336,106.74130620089186,258.22260695424296,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8638.jpg
8580,10.790101663580764,106.74085916644248,258.22260695424296,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8639.jpg
8581,10.790008082643702,106.74041190846428,258.22260695424296,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8640.jpg
8582,10.78991733685466,106.73996404970444,258.22260695424296,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8641.jpg
8583,10.789826258322876,106.73951626086505,258.22260695424296,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8642.jpg
8584,10.789733176938846,106.73906889277184,258.22260695424296,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8643.jpg
8585,10.789641348660792,106.73862126496182,258.22260695424296,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8644.jpg
8586,10.789552933283767,106.73817292973152,258.22260695424296,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8645.jpg
8587,10.789993199488803,106.73832800089455,259.260950974739,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8646.jpg
8588,10.789918129552252,106.73787892774315,259.260950974739,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8647.jpg
8589,10.789887899488532,106.73776280089506,79.26084516435371,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8648.jpg
8590,10.789986405871794,106.73820858447864,79.26084516435371,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8649.jpg
8591,10.786992399489304,106.73752030089366,345.83359204020314,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8650.jpg
8592,10.787414521798338,106.73737311791731,345.83359204020314,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8651.jpg
8593,10.787865295967649,106.73733975673618,345.83359204020314,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8652.jpg
8594,10.788299776355789,106.73722345722238,345.83359204020314,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8653.jpg
8595,10.790572799488736,106.73856120089468,272.2676689577153,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8654.jpg
8596,10.79059056868904,106.73810438617365,272.2676689577153,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8655.jpg
8597,10.790572799488736,106.73856120089468,73.91344665052074,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8656.jpg
8598,10.790563033047366,106.739017986358,73.91344665052074,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8657.jpg
8599,10.790660326655894,106.73945814992486,73.91344665052074,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8658.jpg
8600,10.790865835629884,106.73986533031396,73.91344665052074,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8659.jpg
8601,10.793754299489606,106.74205190089314,222.25679563400973,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8660.jpg
8602,10.793418434046425,106.74174757953764,222.25679563400973,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8661.jpg
8603,10.790462199486123,106.7336154008993,292.5074261894046,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8662.jpg
8604,10.790459074397592,106.73326076954844,292.5074261894046,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8663.jpg
8605,10.790715906770956,106.73288457092742,292.5074261894046,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8664.jpg
8606,10.79082429948552,106.73272580090033,112.50725963761836,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8665.jpg
8607,10.790567467265198,106.73310199980718,112.50725963761836,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8666.jpg
8608,10.790328023619743,106.73348391003304,112.50725963761836,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8667.jpg
8609,10.789927299485065,106.73133280090116,121.54628247934352,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8668.jpg
8610,10.789691927878238,106.73172309659108,121.54628247934352,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8669.jpg
8611,10.790240799486565,106.7343202008985,209.2013988761946,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8670.jpg
8612,10.789866519517489,106.734063882191,209.2013988761946,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8671.jpg
8613,10.79105629948516,106.73219110090096,90.27059333341391,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8672.jpg
8614,10.79128635597808,106.73245177903836,90.27059333341391,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8673.jpg
8615,10.79106851550535,106.73285235332445,90.27059333341391,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8674.jpg
8616,10.795064799487037,106.73803470089766,204.273714826686,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8675.jpg
8617,10.794692595553798,106.7377960321194,204.273714826686,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8676.jpg
8618,10.793314299486644,106.73627210089836,33.54628828620656,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8677.jpg
8619,10.793700769873888,106.73646338391974,33.54628828620656,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8678.jpg
8620,10.791753699484069,106.73054970090288,8.978332710484255,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8679.jpg
8621,10.792200097084052,106.73062150014326,8.978332710484255,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8680.jpg
8622,10.792646494622335,106.73069329969748,8.978332710484255,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8681.jpg
8623,10.791753699484069,106.73054970090288,102.5570864377512,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8682.jpg
8624,10.791576165499803,106.730970132943,102.5570864377512,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8683.jpg
8625,10.791398631018405,106.73139056441516,102.5570864377512,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8684.jpg
8626,10.791328811025965,106.73177270154213,102.5570864377512,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8685.jpg
8627,10.791053099485538,106.73288070090032,33.625034425711576,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8686.jpg
8628,10.791428724897386,106.73313499971684,33.625034425711576,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8687.jpg
8629,10.791053099485538,106.73288070090032,270.2707224459113,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8688.jpg
8630,10.791270939988866,106.73248012665915,270.2707224459113,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8689.jpg
8631,10.7910854378106,106.73220444812024,270.2707224459113,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8690.jpg
8632,10.793959799487048,106.73740270089766,3.07700878345391,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8691.jpg
8633,10.794411312579967,106.73741845701085,3.07700878345391,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8692.jpg
8634,10.794496499487078,106.7377738008976,183.14500968220275,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8693.jpg
8635,10.794045184086578,106.73774855622088,183.14500968220275,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8694.jpg
8636,10.794496499487078,106.7377738008976,24.27366596221044,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8695.jpg
8637,10.79492421021784,106.73789539899936,24.27366596221044,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8696.jpg
8638,10.795178399487456,106.73887250089692,301.08294197269174,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8697.jpg
8639,10.795416504913751,106.7384839001992,301.08294197269174,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8698.jpg
8640,10.795643933954574,106.73808882659976,301.08294197269174,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8699.jpg
8641,10.795791699487548,106.73941730089676,62.03216378095963,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8700.jpg
8642,10.796002607791976,106.73982165693074,62.03216378095963,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8701.jpg
8643,10.793561699484076,106.73163490090288,111.03188904916888,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8702.jpg
8644,10.793561699484076,106.73163490090288,291.2266688049514,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8703.jpg
8645,10.793727453341068,106.73120970876172,291.2266688049514,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8704.jpg
8646,10.795889799485176,106.73504500090095,197.2134309317847,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8705.jpg
8647,10.795459586865908,106.73490509060125,197.2134309317847,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8706.jpg
8648,10.795897699483596,106.73211070090372,158.1951893494459,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8707.jpg
8649,10.79566004125003,106.73236514291696,158.1951893494459,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8708.jpg
8650,10.79521789948258,106.72980260090551,314.6173277294546,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8709.jpg
8651,10.795321436391689,106.7293638688448,314.6173277294546,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8710.jpg
8652,10.79899039948402,106.73471470090298,77.90152308878618,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8711.jpg
8653,10.79908455072703,106.73516185465049,77.90152308878618,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8712.jpg
8654,10.79899039948402,106.73471470090298,258.3369323528904,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8713.jpg
8655,10.798899589947672,106.73426684069165,258.3369323528904,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8714.jpg
8656,10.79899039948402,106.73471470090298,184.45137200264853,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8715.jpg
8657,10.798555994050885,106.7345883666511,184.45137200264853,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8716.jpg
8658,10.798154165396562,106.73465045323888,184.45137200264853,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8717.jpg
8659,10.78640729948442,106.7280600009023,62.23059765081413,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8718.jpg
8660,10.786625476416903,106.7284601531203,62.23059765081413,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8719.jpg
8661,10.786828623540789,106.7288685445873,62.23059765081413,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8720.jpg
8662,10.78640729948442,106.7280600009023,22.15490629260601,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8721.jpg
8663,10.786774455103927,106.72779369550416,22.15490629260601,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8722.jpg
8664,10.787061299034848,106.7280875720023,22.15490629260601,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8723.jpg
8665,10.802621999483131,106.73519280090454,79.67846454409306,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8724.jpg
8666,10.802702479289364,106.73564268275253,79.67846454409306,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8725.jpg
8667,10.802782958402783,106.73609256473978,79.67846454409306,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8726.jpg
8668,10.802621999483131,106.73519280090454,259.6749168962602,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8727.jpg
8669,10.802541491670302,106.73474292419569,259.6749168962602,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8728.jpg
8670,10.802460983164698,106.73429304762624,259.6749168962602,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8729.jpg
8671,10.802621999483131,106.73519280090454,170.08333329378323,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8730.jpg
8672,10.802176833482262,106.73527203219427,170.08333329378323,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8731.jpg
8673,10.801956199483406,106.73531130090409,350.0833555031139,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8732.jpg
8674,10.802401365482416,106.73523206968012,350.0833555031139,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8733.jpg
8675,10.80304579948058,106.73067880090905,80.5972009081856,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8734.jpg
8676,10.803096514663796,106.73113304309342,80.5972009081856,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8735.jpg
8677,10.803179928988328,106.73158221818362,80.5972009081856,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8736.jpg
8678,10.785692099481832,106.72283180090685,232.54143687971447,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8737.jpg
8679,10.785418316462708,106.72246803951802,232.54143687971447,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8738.jpg
8680,10.787104299491288,106.74128010089017,88.923672242338,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8739.jpg
8681,10.787054920956152,106.74162933691044,88.923672242338,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8740.jpg
8682,10.787104299491288,106.74128010089017,39.11241483174301,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8741.jpg
8683,10.787401263840556,106.741461154157,39.11241483174301,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8742.jpg
8684,10.787457099491332,106.7415721008901,219.11246948351007,Vietnam,Ho Chi Minh,District 2,Binh An,data/processing/images/district_2/binh_an/original/gsv_8743.jpg
