uid,lat,lon,heading,district,ward,pct_other,pct_vegetation,pct_sky,pct_building,pct_pavement_road,pct_water,pct_vehicle_clutter,gvi,svi,bvi,hardscape_index,lst_kelvin,lst_celsius,ndvi,emissivity,palsar_hh_db,palsar_hv_db,palsar_hv_hh_ratio,palsar_glcm_contrast,palsar_glcm_homogeneity,palsar_glcm_energy,elevation_m,sky_view_factor,landcover_class
8289,10.803698463732646,106.734051751191,260.06305263678365,District 2,Binh An,0.87635498046875,0.00249267578125,6.591796875e-05,0.0014599609375,0.0265234375,0.06828369140625,0.0248193359375,0.00249267578125,6.591796875e-05,0.0014599609375,0.052802734375,314.0732727050781,40.92327270507815,0.06252002716064453,2.7727999687194824,5.112049104186269,-13.483671739373634,-2.6376256300691288,2601.8000000000006,0.0023067491458494548,0.15811388300841897,5.0,0.995387044302029,2.0
8290,10.803930999482835,106.73540300090508,330.7270027112064,District 2,Binh An,0.92308349609375,0.00277587890625,3.173828125e-05,0.00433837890625,0.01471923828125,0.04696533203125,0.0080859375,0.00277587890625,3.173828125e-05,0.00433837890625,0.0271435546875,314.2441711425781,41.09417114257815,0.06260251998901367,2.773099899291992,0.8474456719702346,-11.500864484709865,-13.571211542058377,6070.799999999999,0.001961436714468743,0.15811388300841897,8.0,0.9967506353308463,2.0
8291,10.804324669993695,106.73517834468151,330.7270027112064,District 2,Thao Dien,0.91546142578125,0.003818359375,7.32421875e-06,0.00169921875,0.0153759765625,0.05274169921875,0.01089599609375,0.003818359375,7.32421875e-06,0.00169921875,0.02797119140625,314.1040344238281,40.95403442382815,0.06279504299163818,2.7737998962402344,-0.7653428677780454,-11.214415575280654,14.652799480366896,3986.0500000000006,0.006899227935010509,0.15811388300841897,7.0,0.9958685866874729,2.0
8292,10.803930999482835,106.73540300090508,80.0636492171748,District 2,Binh An,0.90197509765625,0.004228515625,1.953125e-05,0.00154296875,0.01568603515625,0.061376953125,0.0151708984375,0.004228515625,1.953125e-05,0.00154296875,0.0323999023437499,314.2441711425781,41.09417114257815,0.06260251998901367,2.773099899291992,0.8474456719702346,-11.500864484709865,-13.571211542058377,6070.799999999999,0.001961436714468743,0.15811388300841897,8.0,0.9967506353308463,2.0
8293,10.804008505490518,106.73585341853324,80.0636492171748,District 2,Thao Dien,0.92586669921875,0.0023095703125,0.0,0.00419189453125,0.01544189453125,0.04177001953125,0.010419921875,0.0023095703125,0.0,0.00419189453125,0.0300537109375,314.4219055175781,41.27190551757815,0.06271249055862427,2.7734999656677246,9.881481249436916,-11.259257645130887,-1.139430148265725,3057.25,0.0066709237001235265,0.16583123951777,7.0,0.9943014340773986,2.0
8294,10.804086010805111,106.73630383629164,80.0636492171748,District 2,Thao Dien,0.9306787109375,0.00805419921875,0.0,0.00109375,0.015068359375,0.0384130859375,0.00669189453125,0.00805419921875,0.0,0.00109375,0.02285400390625,314.56207275390625,41.41207275390627,0.06026500463485718,2.7646000385284424,9.176722663694619,-7.823275505060835,-0.8525130149145342,2987.5999999999995,0.004632430662455913,0.15811388300841892,7.0,0.9983814011514214,2.0
8295,10.8041635154266,106.73675425418024,80.0636492171748,District 2,Thao Dien,0.903349609375,0.003369140625,2.685546875e-05,0.0005908203125,0.01839111328125,0.05629150390625,0.01798095703125,0.003369140625,2.685546875e-05,0.0005908203125,0.036962890625,314.87652587890625,41.72652587890627,0.06356501579284668,2.776599884033203,4.971645786694296,-9.499105280882148,-1.9106560862209396,2090.8,0.028859481410539078,0.15811388300841897,9.0,0.9997854758282542,2.0
8296,10.803356299481583,106.73273510090728,79.47124071860738,District 2,Binh An,0.897421875,0.00649658203125,9.765625e-06,0.0012744140625,0.0165673828125,0.05758544921875,0.02064453125,0.00649658203125,9.765625e-06,0.0012744140625,0.038486328125,314.86285400390625,41.71285400390627,0.06318002939224243,2.7751998901367188,2.1314687624744835,-9.222708638904166,-4.3269264843446535,2829.9999999999995,0.0368915544656857,0.15811388300841892,12.0,0.9999826518383469,2.0
8297,10.803438377810393,106.73318468887776,79.47124071860738,District 2,Binh An,0.903623046875,0.00232421875,2.44140625e-06,0.0008740234375,0.0146337890625,0.05976806640625,0.0187744140625,0.00232421875,2.44140625e-06,0.0008740234375,0.0342822265625,313.6802062988281,40.53020629882815,0.06202501058578491,2.7709999084472656,-1.568987212661355,-11.065859406371075,7.052867809930006,4171.599999999999,0.014047643809613295,0.15811388300841892,6.0,0.9977795879626045,2.0
8298,10.803520455446527,106.73363427699256,79.47124071860738,District 2,Binh An,0.91145751953125,0.00308349609375,0.0,0.001455078125,0.019775390625,0.05301513671875,0.01121337890625,0.00308349609375,0.0,0.001455078125,0.03244384765625,313.9741516113281,40.82415161132815,0.06254750490188599,2.772899866104126,7.603737739349214,-9.904921334941392,-1.3026384752440359,2499.15,0.05585190792223571,0.16201851746019652,4.0,0.9954442104266552,2.0
8299,10.803356299481583,106.73273510090728,167.81978845466108,District 2,Binh An,0.9005078125,0.00476318359375,0.0,0.001552734375,0.01947998046875,0.06931396484375,0.00438232421875,0.00476318359375,0.0,0.001552734375,0.0254150390625,314.86285400390625,41.71285400390627,0.06318002939224243,2.7751998901367188,2.1314687624744835,-9.222708638904166,-4.3269264843446535,2829.9999999999995,0.0368915544656857,0.15811388300841892,12.0,0.9999826518383469,2.0
8300,10.802914596946808,106.73283216075195,167.81978845466108,District 2,Binh An,0.891669921875,0.01014404296875,4.8828125e-06,0.0017626953125,0.02565185546875,0.056953125,0.0138134765625,0.01014404296875,4.8828125e-06,0.0017626953125,0.04122802734375,313.29736328125,40.14736328125002,0.06020998954772949,2.764400005340576,3.557391375132511,-12.719676391987008,-3.575562835425497,3753.9000000000005,0.0402561475479561,0.15811388300841897,8.0,0.9977678685380297,2.0
8301,10.80247289441354,106.7329292204102,167.81978845466108,District 2,Binh An,0.92117431640625,0.00285888671875,0.0,0.00203369140625,0.010439453125,0.0389794921875,0.02451416015625,0.00285888671875,0.0,0.00203369140625,0.0369873046875,313.0,39.85000000000002,0.05880749225616455,2.7592999935150146,1.5556780170743707,-12.301717911402662,-7.907624698931878,5406.650000000001,0.013444395207214258,0.158113883008419,7.0,0.999160701619075,2.0
8302,10.802317799482031,106.73296330090648,347.81983122618294,District 2,Binh An,0.8972998046875,0.0039599609375,0.0,0.00099365234375,0.01994384765625,0.06720703125,0.010595703125,0.0039599609375,0.0,0.00099365234375,0.031533203125,312.76416015625,39.61416015625002,0.05539751052856445,2.7468998432159424,0.6636880059643033,-12.123603897146836,-18.267022739897016,6146.05,0.003267648320393485,0.15811388300841897,7.0,0.999160701619075,2.0
8303,10.802759502014766,106.73286624131372,347.81983122618294,District 2,Binh An,0.88007568359375,0.011748046875,4.8828125e-05,0.00086181640625,0.02660400390625,0.0674755859375,0.01318603515625,0.011748046875,4.8828125e-05,0.00086181640625,0.04065185546875,313.29736328125,40.14736328125002,0.06020998954772949,2.764400005340576,6.034500936133895,-13.704249607081252,-2.2709830940652918,3872.75,0.024770621995415402,0.15811388300841897,8.0,0.9990581640639757,2.0
8304,10.80320120454901,106.73276918153452,347.81983122618294,District 2,Binh An,0.88299560546875,0.001201171875,9.765625e-06,0.001318359375,0.0122900390625,0.08124755859375,0.0209375,0.001201171875,9.765625e-06,0.001318359375,0.0345458984375,314.2851867675781,41.13518676757815,0.061722517013549805,2.769899845123291,3.815225835253443,-11.259257645130887,-2.951137922450911,3497.05,0.0379404500955615,0.15811388300841897,12.0,0.9999956605320832,2.0
8305,10.803342799481552,106.73266070090736,168.14816129265662,District 2,Binh An,0.82020751953125,0.0099169921875,0.0,0.00340576171875,0.04012939453125,0.11152099609375,0.0148193359375,0.0099169921875,0.0,0.00340576171875,0.0583544921874999,314.86285400390625,41.71285400390627,0.06318002939224243,2.7751998901367188,7.9180123545844765,-9.9802581123311,-1.2604499292745606,2799.7500000000005,0.03158553204098261,0.15811388300841897,12.0,0.9999826518383469,2.0
8306,10.80290055104935,106.73275518346628,168.14816129265662,District 2,Binh An,0.92380615234375,0.00127197265625,0.0,0.00082275390625,0.0116796875,0.053916015625,0.00850341796875,0.00127197265625,0.0,0.00082275390625,0.0210058593749999,313.7143859863281,40.56438598632815,0.05966001749038696,2.762399911880493,3.557391375132511,-12.719676391987008,-3.575562835425497,3753.9000000000005,0.0402561475479561,0.15811388300841897,11.0,0.9999306085572219,2.0
8307,10.802458302619112,106.73284966584644,168.14816129265662,District 2,Binh An,0.92781982421875,0.002890625,0.0,0.0031103515625,0.01408447265625,0.04196533203125,0.01012939453125,0.002890625,0.0,0.0031103515625,0.0273242187499999,313.0,39.85000000000002,0.05880749225616455,2.7592999935150146,3.9489422529594123,-12.850978781960606,-3.2542837951934693,6036.000000000001,0.024854061496954277,0.15811388300841897,7.0,0.999160701619075,2.0
8308,10.80238979948196,106.73286430090664,348.14819945348574,District 2,Binh An,0.90692626953125,0.0023388671875,4.8828125e-06,0.0010791015625,0.02369384765625,0.0543212890625,0.0116357421875,0.0023388671875,4.8828125e-06,0.0010791015625,0.03640869140625,313.0,39.85000000000002,0.05880749225616455,2.7592999935150146,7.22964577252003,-9.245854407503629,-1.2788806946319877,6817.450000000002,0.004915883768802948,0.15811388300841897,7.0,0.999160701619075,2.0
8309,10.802832047911886,106.73276981855416,348.14819945348574,District 2,Binh An,0.94549560546875,0.00333740234375,0.0,0.004375,0.01536376953125,0.01894775390625,0.01248046875,0.00333740234375,0.0,0.004375,0.03221923828125,313.7143859863281,40.56438598632815,0.05966001749038696,2.762399911880493,6.034500936133895,-13.704249607081252,-2.2709830940652918,3872.75,0.024770621995415402,0.15811388300841897,11.0,0.9999306085572219,2.0
8310,10.803274296343782,106.7326753360229,348.14819945348574,District 2,Binh An,0.91973388671875,0.00841552734375,0.00010498046875,0.00157958984375,0.02421875,0.0353369140625,0.0106103515625,0.00841552734375,0.00010498046875,0.00157958984375,0.03640869140625,314.86285400390625,41.71285400390627,0.06318002939224243,2.7751998901367188,3.815225835253443,-11.259257645130887,-2.951137922450911,3497.05,0.0379404500955615,0.15811388300841897,12.0,0.9999956605320832,2.0
8311,10.789129399484963,106.73068320090132,28.87648665729662,District 2,Binh An,0.9383642578125,0.0039501953125,0.0,0.0012841796875,0.01704833984375,0.02803466796875,0.011318359375,0.0039501953125,0.0,0.0012841796875,0.02965087890625,314.3979797363281,41.24797973632815,0.06081503629684448,2.7665998935699463,-1.2316076596781613,-10.132920760462738,8.227393424226213,5730.500000000001,0.0018397690949773875,0.15811388300841897,10.0,0.9999121702207286,2.0
8312,10.78952460405239,106.7309050764333,28.87648665729662,District 2,Binh An,0.82318359375,0.00954833984375,3.662109375e-05,0.0040380859375,0.04883056640625,0.0933984375,0.02096435546875,0.00954833984375,3.662109375e-05,0.0040380859375,0.0738330078124999,314.46295166015625,41.31295166015627,0.0607600212097168,2.76639986038208,-3.7204678000678797,-10.865925173326517,2.9205803563541846,3680.8,0.0011105100923230443,0.15811388300841897,11.0,0.999960959693186,2.0
8313,10.789129399484963,106.73068320090132,299.6183356107346,District 2,Binh An,0.88970703125,0.00458251953125,0.0,0.00387451171875,0.01983642578125,0.07372802734375,0.008271484375,0.00458251953125,0.0,0.00387451171875,0.031982421875,314.3979797363281,41.24797973632815,0.06081503629684448,2.7665998935699463,-1.2316076596781613,-10.132920760462738,8.227393424226213,5730.500000000001,0.0018397690949773875,0.15811388300841897,10.0,0.9999121702207286,2.0
8314,10.789351696673052,106.73028514115774,299.6183356107346,District 2,Binh An,0.901025390625,0.00171875,0.0,0.00159423828125,0.02332763671875,0.0654638671875,0.0068701171875,0.00171875,0.0,0.00159423828125,0.0317919921875,314.65777587890625,41.50777587890627,0.061722517013549805,2.769899845123291,-0.8185583804224166,-5.715713390773416,6.982658204322367,6764.249999999999,0.0010886037388147954,0.15811388300841892,7.0,0.9981774687198467,2.0
8315,10.789129399484963,106.73068320090132,119.61541275672344,District 2,Binh An,0.921142578125,0.00491943359375,0.0,0.002314453125,0.0162548828125,0.04116943359375,0.01419921875,0.00491943359375,0.0,0.002314453125,0.0327685546875,314.3979797363281,41.24797973632815,0.06081503629684448,2.7665998935699463,-1.2316076596781613,-10.132920760462738,8.227393424226213,5730.500000000001,0.0018397690949773875,0.15811388300841897,10.0,0.9999121702207286,2.0
8316,10.788907121831656,106.73108127140604,119.61541275672344,District 2,Binh An,0.88378662109375,0.00901123046875,0.0,0.0037451171875,0.0219189453125,0.0747998046875,0.00673828125,0.00901123046875,0.0,0.0037451171875,0.03240234375,313.24609375,40.09609375000002,0.05743253231048584,2.7542998790740967,-5.850937659294672,-10.126999235653415,1.7308335561507622,7703.649999999999,0.03554644286416191,0.15811388300841894,9.0,0.9994757029794479,2.0
8317,10.789667499484956,106.73098530090134,208.8765432102553,District 2,Binh An,0.881796875,0.00609619140625,0.0,0.00542724609375,0.02229248046875,0.075654296875,0.00873291015625,0.00609619140625,0.0,0.00542724609375,0.03645263671875,314.46295166015625,41.31295166015627,0.0607600212097168,2.76639986038208,-8.36822469626523,-9.8416812634009,1.1760775577397293,2762.8,0.0011064499184895676,0.15811388300841897,11.0,0.999960959693186,2.0
8318,10.789272295011031,106.73076342513912,208.8765432102553,District 2,Binh An,0.92047607421875,0.00873046875,4.8828125e-05,0.00133056640625,0.02568115234375,0.0347314453125,0.00900146484375,0.00873046875,4.8828125e-05,0.00133056640625,0.03601318359375,314.3535461425781,41.20354614257815,0.060017526149749756,2.763700008392334,-1.2316076596781613,-10.132920760462738,8.227393424226213,5730.500000000001,0.0018397690949773875,0.15811388300841897,9.0,0.9995671243416904,2.0
8319,10.798319199486697,106.73930470089826,258.7926662464023,District 2,Binh An,0.89455322265625,0.00450927734375,0.0,0.005205078125,0.0173828125,0.0680517578125,0.0102978515625,0.00450927734375,0.0,0.005205078125,0.0328857421875,313.8579406738281,40.70794067382815,0.05979752540588379,2.762899875640869,-1.666773953986464,-14.858983703915001,8.914816354297118,1573.5,0.030311653052643744,0.15811388300841897,22.0,0.9999306085572219,2.0
8320,10.79823189394957,106.7388561305223,258.7926662464023,District 2,Binh An,0.8999853515625,0.00541015625,0.0,0.00088623046875,0.0439697265625,0.04307861328125,0.006669921875,0.00541015625,0.0,0.00088623046875,0.0515258789062499,313.25634765625,40.10634765625002,0.05658000707626343,2.751199960708618,-0.7017783183621589,-18.070028384083983,25.748912315012255,2872.2999999999997,0.006401076072168987,0.15811388300841897,10.0,0.9888652563422582,2.0
8321,10.798319199486697,106.73930470089826,214.1977560943917,District 2,Binh An,0.86303955078125,0.006962890625,1.46484375e-05,0.00129638671875,0.020224609375,0.084326171875,0.0241357421875,0.006962890625,1.46484375e-05,0.00129638671875,0.04565673828125,313.8579406738281,40.70794067382815,0.05979752540588379,2.762899875640869,-1.666773953986464,-14.858983703915001,8.914816354297118,1573.5,0.030311653052643744,0.15811388300841897,22.0,0.9999306085572219,2.0
8322,10.797893493926011,106.73939383391026,214.1977560943917,District 2,Binh An,0.8665234375,0.01530029296875,3.173828125e-05,0.0016748046875,0.0235009765625,0.08489013671875,0.00807861328125,0.01530029296875,3.173828125e-05,0.0016748046875,0.03325439453125,312.51806640625,39.36806640625002,0.055095016956329346,2.745800018310547,-4.1113336459957,-10.264226219312505,2.496568535445795,2574.5000000000005,0.08626512030501558,0.16201851746019652,23.0,1.0,2.0
8323,10.797676671840064,106.73903108909794,214.1977560943917,District 2,Binh An,0.9287451171875,0.0021826171875,0.0,0.00072265625,0.0159521484375,0.04292236328125,0.00947509765625,0.0021826171875,0.0,0.00072265625,0.02614990234375,313.0478515625,39.89785156250002,0.05790001153945923,2.75600004196167,4.101364126977018,-9.929961060741348,-2.421136176479995,2220.8,0.02651908150006499,0.15811388300841897,11.0,0.9880096327482777,2.0
8324,10.800732899480511,106.72919920090916,110.7376473294573,District 2,Binh An,0.9042822265625,0.00286376953125,0.0,0.00124267578125,0.02406005859375,0.04828857421875,0.0192626953125,0.00286376953125,0.0,0.00124267578125,0.0445654296875,313.205078125,40.05507812500002,0.056910037994384766,2.7523999214172363,-5.101500452809134,-15.619395563816937,3.0617258017131292,2318.8,0.012263814411368798,0.15811388300841897,5.0,0.9990898492863193,2.0
8325,10.80056542547913,106.72961577794864,110.7376473294573,District 2,Binh An,0.88495361328125,0.0017236328125,0.0,0.00086181640625,0.02518310546875,0.07016845703125,0.017109375,0.0017236328125,0.0,0.00086181640625,0.043154296875,313.5537414550781,40.40374145507815,0.06158500909805298,2.769399881362915,-4.290862385767809,-14.535082521263845,3.3874501707336693,4374.3,0.0039490529710363344,0.15811388300841897,4.0,0.9983104309197809,2.0
8326,10.800469699480928,106.72981310090844,216.6162610788582,District 2,Binh An,0.883662109375,0.00466796875,0.0,0.00065185546875,0.0197265625,0.08703857421875,0.0042529296875,0.00466796875,0.0,0.00065185546875,0.02463134765625,313.5674133300781,40.41741333007815,0.06095254421234131,2.7670998573303223,-8.735230769086769,-17.230543988004342,1.9725344920459065,5138.999999999999,0.0036842350823547633,0.15811388300841894,5.0,0.9983204113696944,2.0
8327,10.800137158596634,106.72951557876982,216.6162610788582,District 2,Binh An,0.91132080078125,0.0028759765625,0.0,0.00081787109375,0.02263427734375,0.048154296875,0.01419677734375,0.0028759765625,0.0,0.00081787109375,0.0376489257812499,313.28369140625,40.13369140625002,0.05784499645233154,2.7558000087738037,-5.295037844372274,-15.523377098523397,2.9316838811685,2219.4999999999995,0.10724915168956396,0.16583123951776993,9.0,0.9999417072607232,2.0
8328,10.797883699483556,106.7332079009038,106.07421477938,District 2,Binh An,0.9116650390625,0.00174072265625,2.44140625e-06,0.00138671875,0.01078369140625,0.06380615234375,0.010615234375,0.00174072265625,2.44140625e-06,0.00138671875,0.02278564453125,314.2817687988281,41.13176879882815,0.06081503629684448,2.7665998935699463,-4.8873199734609045,-6.907671660254891,1.4133864158198948,5105.8,0.027124941400688087,0.15811388300841897,8.0,0.9996490629454395,2.0
8329,10.797759293896592,106.73364742410304,106.07421477938,District 2,Binh An,0.90636474609375,0.00193115234375,0.0,0.001162109375,0.02976318359375,0.05518798828125,0.0055908203125,0.00193115234375,0.0,0.001162109375,0.03651611328125,314.4013977050781,41.25139770507815,0.061805009841918945,2.77020001411438,-2.4415972718839356,-7.686628904819713,3.148196876419637,6981.5,0.0009028879322539951,0.158113883008419,8.0,0.9988703248973695,2.0
8330,10.797634887739662,106.73408694684927,106.07421477938,District 2,Binh An,0.86690185546875,0.00667236328125,0.00015869140625,0.00117919921875,0.03239013671875,0.0828369140625,0.00986083984375,0.00667236328125,0.00015869140625,0.00117919921875,0.04343017578125,314.69537353515625,41.54537353515627,0.06298750638961792,2.7744998931884766,-3.047904250790907,-6.803420778642277,2.2321635520134344,3838.0500000000006,0.012442562249371332,0.15811388300841897,7.0,0.999000302410443,2.0
8331,10.797510481012775,106.7345264691425,106.07421477938,District 2,Binh An,0.91427490234375,0.00091552734375,0.0,0.00101806640625,0.012001953125,0.06642333984375,0.0053662109375,0.00091552734375,0.0,0.00101806640625,0.01838623046875,315.70025634765625,42.55025634765627,0.06769001483917236,2.791599988937378,-3.9742212544465474,-8.334449321348359,2.09712766042489,4696.900000000001,0.012725667181075324,0.158113883008419,5.0,0.9966697437430243,2.0
8332,10.797883699483556,106.7332079009038,195.7472404531624,District 2,Binh An,0.921748046875,0.00197265625,2.44140625e-06,0.00085693359375,0.0083935546875,0.05896728515625,0.00805908203125,0.00197265625,2.44140625e-06,0.00085693359375,0.0173095703125,314.2817687988281,41.13176879882815,0.06081503629684448,2.7665998935699463,-4.8873199734609045,-6.907671660254891,1.4133864158198948,5105.8,0.027124941400688087,0.15811388300841897,8.0,0.9996490629454395,2.0
8333,10.797448866897312,106.73308307811467,195.7472404531624,District 2,Binh An,0.89455810546875,0.00427978515625,0.0,0.0013525390625,0.01935791015625,0.0750390625,0.00541259765625,0.00427978515625,0.0,0.0013525390625,0.026123046875,314.72271728515625,41.57271728515627,0.061887502670288086,2.7704999446868896,-6.574971369081169,-9.111406180858339,1.3857712329676088,3665.0,0.06437434534969301,0.16201851746019652,10.0,0.9998170101278901,2.0
8334,10.797883699483556,106.7332079009038,290.3083739500889,District 2,Binh An,0.84843994140625,0.00441162109375,0.0,0.00265869140625,0.02458984375,0.09197265625,0.02792724609375,0.00441162109375,0.0,0.00265869140625,0.05517578125,314.2817687988281,41.13176879882815,0.06081503629684448,2.7665998935699463,-4.8873199734609045,-6.907671660254891,1.4133864158198948,5105.8,0.027124941400688087,0.15811388300841897,8.0,0.9996490629454395,2.0
8335,10.7980138561846,106.7327700845369,290.3083739500889,District 2,Binh An,0.898154296875,0.0039501953125,3.662109375e-05,0.00111572265625,0.01739501953125,0.06310546875,0.01624267578125,0.0039501953125,3.662109375e-05,0.00111572265625,0.03475341796875,313.7075500488281,40.55755004882815,0.058862507343292236,2.759500026702881,-5.794438004955296,-11.558840201473913,1.9948164414890637,4253.05,0.015850122978363187,0.15811388300841897,4.0,0.9957500837220459,2.0
8336,10.79814401232274,106.7323322677033,290.3083739500889,District 2,Binh An,0.78422119140625,0.0,0.0,0.00066162109375,0.00080322265625,0.00144287109375,0.21287109375,0.0,0.0,0.00066162109375,0.2143359375,313.7041320800781,40.55413208007815,0.061255037784576416,2.768199920654297,-3.664966718972437,-7.923744328705965,2.162023542447769,4381.35,0.02480836224224606,0.158113883008419,3.0,0.9964926554590028,2.0
8337,10.797299499483657,106.73304020090364,15.747209036212862,District 2,Binh An,0.9464453125,0.0016748046875,7.32421875e-06,0.0005419921875,0.01846923828125,0.02168212890625,0.01117919921875,0.0016748046875,7.32421875e-06,0.0005419921875,0.0301904296875,314.99957275390625,41.84957275390627,0.06254750490188599,2.772899866104126,-5.988300472959381,-8.249786186530486,1.3776506746418309,4217.3,0.06213300013466605,0.16201851746019652,8.0,0.9990900575833734,2.0
8338,10.797734332110322,106.73316502353796,15.747209036212862,District 2,Binh An,0.9231787109375,0.00261474609375,2.44140625e-06,0.00140625,0.0123486328125,0.03851806640625,0.02193115234375,0.00261474609375,2.44140625e-06,0.00140625,0.03568603515625,314.2817687988281,41.13176879882815,0.06081503629684448,2.7665998935699463,-6.2091821406206265,-9.499105280882148,1.5298480646490882,7209.95,0.02661760367941408,0.158113883008419,8.0,0.9987802296450558,2.0
8339,10.800142899481273,106.73027410090782,75.30215816321098,District 2,Binh An,0.78422119140625,0.0,0.0,0.00066162109375,0.00080322265625,0.00144287109375,0.21287109375,0.0,0.0,0.00066162109375,0.2143359375,313.7519836425781,40.60198364257815,0.06202501058578491,2.7709999084472656,-1.0340492701060384,-13.866607411524853,13.41000647880432,2165.25,0.008134440102301514,0.15811388300841897,6.0,0.9986485252403946,2.0
8340,10.800125975872286,106.7307098884518,75.30215816321098,District 2,Binh An,0.88630126953125,0.003173828125,2.44140625e-06,0.00104248046875,0.02166748046875,0.07150390625,0.01630859375,0.003173828125,2.44140625e-06,0.00104248046875,0.0390185546875,313.7519836425781,40.60198364257815,0.06034749746322632,2.764899969100952,-3.8182177126521566,-15.259325974352734,3.9964525657583616,3095.0000000000005,0.009384589397265936,0.158113883008419,5.0,0.9972996144775961,2.0
8341,10.800142899481273,106.73027410090782,259.42323058498584,District 2,Binh An,0.87208984375,0.00446044921875,0.0,0.00143310546875,0.01866943359375,0.08538330078125,0.0179638671875,0.00446044921875,0.0,0.00143310546875,0.03806640625,313.7519836425781,40.60198364257815,0.06202501058578491,2.7709999084472656,-1.0340492701060384,-13.866607411524853,13.41000647880432,2165.25,0.008134440102301514,0.15811388300841897,6.0,0.9986485252403946,2.0
8342,10.79977902633492,106.73012653663396,259.42323058498584,District 2,Binh An,0.86707275390625,0.00489990234375,0.0,0.00185546875,0.01816162109375,0.0820703125,0.02593994140625,0.00489990234375,0.0,0.00185546875,0.04595703125,313.4306640625,40.28066406250002,0.05976998805999756,2.7627999782562256,-4.819582915776877,-11.475477251007902,2.3810104425100755,2175.2999999999997,0.008603883936730254,0.15811388300841897,7.0,0.999104226624774,2.0
8343,10.79982027817264,106.72969080911024,259.42323058498584,District 2,Binh An,0.8617919921875,0.0038720703125,0.0,0.00131591796875,0.03294189453125,0.09498046875,0.00509765625,0.0038720703125,0.0,0.00131591796875,0.03935546875,313.08544921875,39.93544921875002,0.05751502513885498,2.7546000480651855,-0.2681250533384514,-13.872679337419143,51.73958630381253,2841.25,0.059022237874371365,0.16201851746019652,6.0,0.9952809958381579,2.0
8344,10.80031029948157,106.73092380090728,92.35397477992773,District 2,Binh An,0.8737890625,0.0035595703125,2.685546875e-05,0.00145263671875,0.02693115234375,0.09088623046875,0.0033544921875,0.0035595703125,2.685546875e-05,0.00145263671875,0.03173828125,314.71246337890625,41.56246337890627,0.06430751085281372,2.7792999744415283,-1.9599803979739931,-13.556577066152741,6.91669012616963,2126.8999999999996,0.014128197765272217,0.15811388300841897,8.0,0.9999186035568964,2.0
8345,10.800420510664132,106.7313521573007,92.35397477992773,District 2,Binh An,0.92158935546875,0.00165283203125,7.568359375e-05,0.0046044921875,0.027509765625,0.033720703125,0.01084716796875,0.00165283203125,7.568359375e-05,0.0046044921875,0.04296142578125,314.2886047363281,41.13860473632815,0.06254750490188599,2.772899866104126,-3.4895257407933684,-15.56387082985168,4.460167938555777,1880.0499999999997,0.032385605761239826,0.15811388300841892,7.0,0.9999518032296599,2.0
8346,10.80031029948157,106.73092380090728,255.3022799074295,District 2,Binh An,0.9031591796875,0.0014404296875,7.32421875e-06,0.00098876953125,0.0111083984375,0.0590771484375,0.02421875,0.0014404296875,7.32421875e-06,0.00098876953125,0.03631591796875,314.71246337890625,41.56246337890627,0.06430751085281372,2.7792999744415283,-1.9599803979739931,-13.556577066152741,6.91669012616963,2126.8999999999996,0.014128197765272217,0.15811388300841897,8.0,0.9999186035568964,2.0
8347,10.800098802509504,106.7305543280144,255.3022799074295,District 2,Binh An,0.89316162109375,0.00227783203125,0.0,0.00163330078125,0.02109130859375,0.05158935546875,0.03024658203125,0.00227783203125,0.0,0.00163330078125,0.05297119140625,313.7519836425781,40.60198364257815,0.06034749746322632,2.764899969100952,-0.6897867523000372,-13.773031327040343,19.96708588721848,3210.7500000000005,0.009256984442198501,0.15811388300841897,7.0,0.9998766269707633,2.0
8348,10.792557499489972,106.7420297008925,182.1149157439243,District 2,Binh An,0.90195068359375,0.002109375,2.9296875e-05,0.00134033203125,0.0088134765625,0.06031005859375,0.02544677734375,0.002109375,2.9296875e-05,0.00134033203125,0.0356005859375,313.9912414550781,40.84124145507815,0.06243753433227539,2.7725000381469727,-5.655365709622117,-17.088658000750428,3.0216716085531923,3468.149999999999,0.006850387189147148,0.15811388300841892,4.0,0.9988444714194313,2.0
8349,10.792319802365812,106.74231777961138,182.1149157439243,District 2,Binh An,0.91908203125,0.0030712890625,0.0,0.0019873046875,0.0146923828125,0.05030029296875,0.01086669921875,0.0030712890625,0.0,0.0019873046875,0.0275463867187499,314.1587219238281,41.00872192382815,0.06147503852844238,2.7689998149871826,3.0522456919818666,-16.59291934364657,-5.436298718427399,3157.5000000000005,0.002253406347178243,0.15811388300841897,3.0,0.9970853665101183,2.0
8350,10.791973825740254,106.74257692006728,182.1149157439243,District 2,Binh An,0.9075732421875,0.002763671875,0.0,0.001484375,0.01019775390625,0.06089111328125,0.01708984375,0.002763671875,0.0,0.001484375,0.02877197265625,314.62701416015625,41.47701416015627,0.061722517013549805,2.769899845123291,-4.781111885000428,-18.030725648979356,3.7712411009552733,3806.0999999999995,0.006558661688240787,0.15811388300841894,2.0,0.9962739345835993,2.0
