osmid,y,x,street_count,highway,ref,railway,geometry,lon,lat,lst_kelvin,lst_celsius,ndvi,emissivity,palsar_hh_db,palsar_hv_db,palsar_hv_hh_ratio,palsar_glcm_contrast,palsar_glcm_homogeneity,palsar_glcm_energy,elevation_m,sky_view_factor,landcover_class
411918328,10.7718772,106.7057885,3,,,,POINT (106.7057885 10.7718772),106.7057885,10.7718772,312.61376953125,39.46376953125002,0.054545044898986816,2.743799924850464,-7.560905020721023,-15.213133774958436,2.0120784130029556,1807.15,0.004459516576191233,0.15811388300841897,20.0,0.9988398783008399,2.0
411918345,10.7666586,106.6954087,1,,,,POINT (106.6954087 10.7666586),106.6954087,10.7666586,314.4048156738281,41.25481567382815,0.05506753921508789,2.745699882507324,-6.1565554122876875,-12.921463916129795,2.0988138741251685,6470.499999999999,0.004004959229205315,0.15811388300841892,14.0,0.9993765760188839,2.0
411918348,10.7670484,106.6960346,4,,,,POINT (106.6960346 10.7670484),106.6960346,10.7670484,314.3911437988281,41.24114379882815,0.061309993267059326,2.768399953842163,-3.5402154628930305,-8.985925657099614,2.5382425875730177,8331.649999999998,0.011509769258189887,0.15811388300841892,11.0,0.993790753689973,2.0
411918383,10.7652355,106.6985799,3,,,,POINT (106.6985799 10.7652355),106.6985799,10.7652355,314.78424072265625,41.63424072265627,0.06769001483917236,2.791599988937378,-2.620168105887771,-12.150961052480469,4.637473841917274,2368.7000000000003,0.060261056799054434,0.16201851746019652,14.0,0.9999307622163208,2.0
411918388,10.769995,106.688106,1,,,,POINT (106.688106 10.769995),106.688106,10.769995,312.275390625,39.12539062500002,0.05655252933502197,2.7510998249053955,-3.3310828531732,-2.880954262252345,0.8648701906372395,4944.150000000001,0.051870382417486705,0.16955824957813173,15.0,0.9906045906584366,2.0
411918396,10.7696316,106.6882263,3,,,,POINT (106.6882263 10.7696316),106.6882263,10.7696316,312.37451171875,39.22451171875002,0.06108999252319336,2.7675998210906982,-1.3292309753972091,-2.288203655130843,1.7214492420680068,2963.4,0.05422537201810083,0.1695582495781317,16.0,0.9959383809659533,2.0
411918397,10.7699914,106.6926835,1,,,,POINT (106.6926835 10.7699914),106.6926835,10.7699914,312.5966796875,39.44667968750002,0.06232750415802002,2.7720999717712402,-3.6107498405072533,-5.869047102865039,1.6254371978426871,3500.95,0.008600403550202298,0.158113883008419,14.0,0.9988028638111083,2.0
411918400,10.7700122,106.6879441,1,,,,POINT (106.6879441 10.7700122),106.6879441,10.7700122,312.275390625,39.12539062500002,0.05655252933502197,2.7510998249053955,-2.922176675261781,-7.184447973246122,2.4585946613246814,6353.05,0.029090869556949867,0.15811388300841897,16.0,0.9941450860561475,2.0
411918403,10.766465,106.689488,1,,,,POINT (106.689488 10.766465),106.689488,10.766465,315.21148681640625,42.06148681640627,0.06362003087997437,2.7767999172210693,-3.189671119435417,-5.483732223204839,1.7192155610624458,2109.85,0.048204549579272664,0.158113883008419,10.0,0.9912587624768806,2.0
411918407,10.7696381,106.6928798,3,,,,POINT (106.6928798 10.7696381),106.6928798,10.7696381,313.109375,39.95937500000002,0.0627400279045105,2.773599863052368,-8.975550314868855,-11.730378292111794,1.3069258018284744,4281.15,0.005636561311416226,0.15811388300841897,4.0,0.9721666497471056,2.0
411918414,10.7709017,106.690035,3,,,,POINT (106.690035 10.7709017),106.690035,10.7709017,313.35546875,40.20546875000002,0.058037519454956055,2.756500005722046,-3.097830845105193,-7.818736236790258,2.523939048881398,4065.7000000000007,0.05257909952253188,0.16201851746019655,14.0,0.9836253289688208,2.0
411918419,10.7688473,106.6937407,3,,,,POINT (106.6937407 10.7688473),106.6937407,10.7688473,314.4492492675781,41.29924926757815,0.05715751647949219,2.7532999515533447,-4.212610598506799,-9.82641942835103,2.332619927375699,3161.5,0.008387128100525436,0.15811388300841897,21.0,0.9995298246266807,2.0
411918422,10.7900176,106.7047871,3,,,,POINT (106.7047871 10.7900176),106.7047871,10.7900176,312.48388671875,39.33388671875002,0.0560300350189209,2.749199867248535,-5.025496368210128,-5.961386427194654,1.1862283823155664,5180.299999999999,0.017156116708179365,0.15811388300841897,9.0,0.994061267797743,2.0
411918429,10.7908836,106.7038531,1,,,,POINT (106.7038531 10.7908836),106.7038531,10.7908836,316.00787353515625,42.85787353515627,0.06642502546310425,2.7869999408721924,-5.8871943821970945,-8.398896952490006,1.4266382944460458,4328.200000000001,0.012758757903613731,0.15811388300841897,9.0,0.9672189852027675,2.0
411918445,10.7825128,106.6968029,1,,,,POINT (106.6968029 10.7825128),106.6968029,10.7825128,312.125,38.97500000000002,0.056222498416900635,2.7498998641967773,2.647910094850502,1.0796848884025252,0.40774982900749995,1995.25,0.026778051988791105,0.16583123951777,14.0,0.98837445677483,2.0
411918451,10.7821649,106.6964637,3,,,,POINT (106.6964637 10.7821649),106.6964637,10.7821649,312.2138671875,39.06386718750002,0.056800007820129395,2.751999855041504,-5.70503328740682,-11.004521217072238,1.9289144624911136,1292.25,0.024643961281709696,0.15811388300841897,14.0,0.9889319580239978,2.0
411918462,10.7694067,106.7025174,3,,,,POINT (106.7025174 10.7694067),106.7025174,10.7694067,312.6513671875,39.50136718750002,0.05726754665374756,2.753700017929077,2.331218785736823,-2.004788964750489,-0.8599746094259616,2980.3,0.02698314807417102,0.15811388300841897,21.0,0.9967535203321373,2.0
411918464,10.7700361,106.7021867,1,,,,POINT (106.7021867 10.7700361),106.7021867,10.7700361,312.62060546875,39.47060546875002,0.05768001079559326,2.755199909210205,-1.1554151567428619,-10.071925475538606,8.717148478414947,2555.499999999999,0.006773698886271563,0.15811388300841892,15.0,0.9953416486820741,2.0
411918465,10.762927,106.687691,5,,,,POINT (106.687691 10.762927),106.687691,10.762927,314.59283447265625,41.44283447265627,0.06705749034881592,2.789299964904785,-5.678981519814499,-13.028275823649636,2.294121891080779,1512.2,0.01633790715118668,0.158113883008419,12.0,0.9988912448764703,2.0
411918472,10.7710535,106.683071,3,,,,POINT (106.683071 10.7710535),106.683071,10.7710535,314.1382141113281,40.98821411132815,0.0593300461769104,2.761199951171875,-2.1296107950848864,-3.9664512531339824,1.862524017199997,2335.9,0.00963866167597119,0.158113883008419,18.0,0.9997626351272814,2.0
411918474,10.7712682,106.6811534,1,,,,POINT (106.6811534 10.7712682),106.6811534,10.7712682,314.1347961425781,40.98479614257815,0.06070500612258911,2.766199827194214,-2.11940180107068,-8.175391779490582,3.857405318500973,2522.2000000000003,0.06789660193626142,0.15811388300841897,15.0,0.9990251457888453,2.0
411918485,10.7902953,106.7008725,1,,,,POINT (106.7008725 10.7902953),106.7008725,10.7902953,315.11578369140625,41.96578369140627,0.06582003831863403,2.784799814224243,-5.0871299035184165,-7.393653757196972,1.4534037654676937,3493.3999999999996,0.003432729062101648,0.15811388300841897,15.0,0.997104187236996,2.0
411918486,10.7907263,106.7012589,3,,,,POINT (106.7012589 10.7907263),106.7012589,10.7907263,314.84234619140625,41.69234619140627,0.0654900074005127,2.783599853515625,0.24591005545505595,-4.60379959659609,-18.721477607236395,3312.3999999999996,0.004497435633975715,0.158113883008419,12.0,0.9913718084278788,2.0
411918495,10.7884427,106.6963803,1,,,,POINT (106.6963803 10.7884427),106.6963803,10.7884427,313.9946594238281,40.84465942382815,0.06293249130249023,2.7742998600006104,-4.0886589311522386,-8.194325606362412,2.0041597365650508,2457.1000000000004,0.04101639574265299,0.15811388300841897,20.0,0.9998404315075734,2.0
411918497,10.7888398,106.6960085,3,,,,POINT (106.6960085 10.7888398),106.6960085,10.7888398,313.11962890625,39.96962890625002,0.059935033321380615,2.763399839401245,-0.9616233263915319,-5.028787101205751,5.229477034501806,8638.050000000001,0.03535079788586323,0.15811388300841897,15.0,0.9976491315378512,2.0
411918498,10.7912691,106.6997163,1,,,,POINT (106.6997163 10.7912691),106.6997163,10.7912691,314.0766906738281,40.92669067382815,0.061640024185180664,2.7695999145507812,-4.526831564133872,-4.93494366212083,1.0901540276471593,4097.950000000001,0.07695511903482626,0.16201851746019652,12.0,0.9972998541276703,2.0
411918499,10.7917269,106.700172,3,,,,POINT (106.700172 10.7917269),106.700172,10.7917269,314.0698547363281,40.91985473632815,0.06337249279022217,2.775899887084961,-4.025873821902962,-8.656579463353793,2.1502361589817474,7723.5,0.027042637315181646,0.15811388300841897,16.0,0.9999728898219841,2.0
411918502,10.7902947,106.6982805,1,,,,POINT (106.6982805 10.7902947),106.6982805,10.7902947,314.3706359863281,41.22063598632815,0.06362003087997437,2.7767999172210693,-4.473151067486896,-0.7345061507129884,0.16420329643050674,3962.2000000000007,0.06369504777638459,0.16201851746019652,15.0,0.9966300508795739,2.0
411918504,10.7908494,106.695848,3,,,,POINT (106.695848 10.7908494),106.695848,10.7908494,313.8852844238281,40.73528442382815,0.061915040016174316,2.770599842071533,-0.6373520015819167,1.0932502349643727,-1.7153005438924018,4266.299999999999,0.002713161653371242,0.15811388300841892,15.0,0.9992296447501515,2.0
411918509,10.7862411,106.6930823,3,,,,POINT (106.6930823 10.7862411),106.6930823,10.7862411,313.27685546875,40.12685546875002,0.05798250436782837,2.7562999725341797,0.7272588078946143,-1.6362827650767713,-2.2499318637525283,6174.700000000001,0.006771504430973108,0.158113883008419,18.0,0.9979148987416081,2.0
411918510,10.7916338,106.6933479,3,,,,POINT (106.6933479 10.7916338),106.6933479,10.7916338,314.0493469238281,40.89934692382815,0.06309753656387329,2.774899959564209,-1.7951114620354929,-10.572319430366946,5.889505835130092,2088.9000000000005,0.013947410782943889,0.158113883008419,14.0,0.9934031713892659,2.0
411918511,10.7909958,106.6927264,1,,,,POINT (106.6927264 10.7909958),106.6927264,10.7909958,314.4355773925781,41.28557739257815,0.06298750638961792,2.7744998931884766,-5.280343772900537,-6.792660926367489,1.2864050559034386,4068.1,0.07848943486968803,0.16201851746019652,14.0,0.9985341427017019,2.0
411918519,10.7878612,106.6978038,1,,,,POINT (106.6978038 10.7878612),106.6978038,10.7878612,312.50439453125,39.35439453125002,0.05751502513885498,2.7546000480651855,-6.314129751146083,-8.00372829414124,1.2675900891470397,4853.85,0.0014565964362288622,0.15811388300841897,17.0,0.9980570358379872,2.0
411918528,10.7880479,106.7041462,3,,,,POINT (106.7041462 10.7880479),106.7041462,10.7880479,312.78125,39.63125000000002,0.057487547397613525,2.754499912261963,-1.8451568834249485,-3.657468378471748,1.9821991351124668,2850.7999999999997,0.005139973961648976,0.158113883008419,20.0,0.9996004644402283,2.0
411918535,10.7723406,106.696911,1,,,,POINT (106.696911 10.7723406),106.696911,10.7723406,315.87457275390625,42.72457275390627,0.06782752275466919,2.792099952697754,-1.4019106466655842,-5.123655520650743,3.654766109978017,5399.450000000001,0.00243782945252285,0.15811388300841897,20.0,0.999775234854146,2.0
411918543,10.7718453,106.6962056,3,,,,POINT (106.6962056 10.7718453),106.6962056,10.7718453,314.3432922363281,41.19329223632815,0.06375753879547119,2.7772998809814453,-0.41458279757368643,-5.911449884242771,14.258792016550304,4021.8,0.0033628122467428594,0.15811388300841897,23.0,0.9995739029450144,2.0
411918551,10.783128,106.6911377,3,,,,POINT (106.6911377 10.783128),106.6911377,10.783128,313.05126953125,39.90126953125002,0.05889004468917847,2.7595999240875244,-3.0,-4.369825562667643,1.4566085208892143,4005.7,0.027166870494762095,0.15811388300841897,12.0,0.9964528926281406,2.0
411918553,10.7835997,106.6915955,1,,,,POINT (106.6915955 10.7835997),106.6915955,10.7835997,313.4785461425781,40.32854614257815,0.05979752540588379,2.762899875640869,-5.017822836132012,-6.11667179099598,1.2189891892857292,4812.1,0.0020851380398144844,0.15811388300841897,13.0,0.9990033466866843,2.0
411918554,10.7840987,106.6943326,3,,,,POINT (106.6943326 10.7840987),106.6943326,10.7840987,312.330078125,39.18007812500002,0.05570000410079956,2.747999906539917,-2.920455163089258,-10.276262096025505,3.5187193509779044,3304.3999999999996,0.0015728079798761263,0.15811388300841892,9.0,0.9589768680156533,2.0
411918557,10.782993,106.6919092,1,,,,POINT (106.6919092 10.782993),106.6919092,10.782993,313.2392578125,40.08925781250002,0.057570040225982666,2.7547998428344727,-5.033176685449817,-9.204946077216874,1.82885415165874,4068.6499999999996,0.0040540068061579145,0.15811388300841897,11.0,0.9916230725721863,2.0
411918558,10.783741,106.6923323,3,,,,POINT (106.6923323 10.783741),106.6923323,10.783741,313.2802734375,40.13027343750002,0.05809253454208374,2.756700038909912,-6.154057313438699,-3.224363130927202,0.5239410305598091,2305.6,0.006050997688688296,0.15811388300841897,12.0,0.9919007946474522,2.0
411918559,10.7833233,106.6919548,1,,,,POINT (106.6919548 10.7833233),106.6919548,10.7833233,313.5127258300781,40.36272583007815,0.058697521686553955,2.7588999271392822,-4.569391729975152,-3.2717318906906314,0.7160103760043403,4307.55,0.003709794595614094,0.15811388300841897,15.0,0.9993235480307576,2.0
411918560,10.7829847,106.691294,3,,,,POINT (106.691294 10.7829847),106.691294,10.7829847,312.931640625,39.78164062500002,0.05836749076843262,2.757699966430664,-0.4650371687961581,-10.144775934693598,21.814978705799764,3483.449999999999,0.027379433553539695,0.15811388300841892,11.0,0.9956777327440306,2.0
411918562,10.7833338,106.6916398,1,,,,POINT (106.6916398 10.7833338),106.6916398,10.7833338,313.4375,40.28750000000002,0.059357523918151855,2.7612998485565186,-2.9913184504136296,-5.411200680095661,1.808968443111571,3751.9999999999995,0.02734392576188434,0.15811388300841897,13.0,0.9990033466866843,2.0
411918564,10.7861621,106.6940409,3,,,,POINT (106.6940409 10.7861621),106.6940409,10.7861621,313.5503234863281,40.40032348632815,0.06026500463485718,2.7646000385284424,-4.806740296919628,-9.843590879686047,2.0478724190683355,4902.9,0.0068260654955660536,0.16583123951776998,13.0,0.9909812655819984,2.0
411918565,10.7850399,106.6932881,3,,,,POINT (106.6932881 10.7850399),106.6932881,10.7850399,313.5127258300781,40.36272583007815,0.05649751424789429,2.7509000301361084,-1.747608322913166,-5.028787101205751,2.877525264255461,4519.449999999999,0.001917263109012004,0.15811388300841892,15.0,0.9924422277663695,2.0
411918567,10.7866536,106.6907533,3,,,,POINT (106.6907533 10.7866536),106.6907533,10.7866536,313.43408203125,40.28408203125002,0.05784499645233154,2.7558000087738037,-3.83254535042785,-4.68672792988454,1.2228760526894569,4775.85,0.007637635419734256,0.158113883008419,15.0,0.9992681822758439,2.0
411918568,10.7864568,106.6910051,1,,,,POINT (106.6910051 10.7864568),106.6910051,10.7864568,313.3212890625,40.17128906250002,0.057295024394989014,2.7537999153137207,-2.752536655550216,-6.2849206496123315,2.2833195107281914,4084.9500000000003,0.009343745258947453,0.158113883008419,17.0,0.9996994780727306,2.0
411918572,10.7896217,106.7045046,3,,,,POINT (106.7045046 10.7896217),106.7045046,10.7896217,313.06494140625,39.91494140625002,0.057570040225982666,2.7547998428344727,-9.48809887226507,-13.6123972830015,1.4346812218401606,3936.8000000000006,0.005357197252738116,0.158113883008419,7.0,0.99038223507297,2.0
411918573,10.7837339,106.6939872,1,,,,POINT (106.6939872 10.7837339),106.6939872,10.7837339,313.0478515625,39.89785156250002,0.05809253454208374,2.756700038909912,-5.593092578380805,-9.317461487738484,1.6658872273549743,2443.5499999999997,0.004624346879011864,0.158113883008419,11.0,0.990836890749864,2.0
411918574,10.784134,106.6934771,1,,,,POINT (106.6934771 10.784134),106.6934771,10.784134,314.0390930175781,40.88909301757815,0.05968749523162842,2.762500047683716,-8.064203356947758,-9.373365880616689,1.1623424491820404,2307.6499999999996,0.008560066660884621,0.15811388300841897,11.0,0.9956300794637793,2.0
411918575,10.78453,106.693854,3,,,,POINT (106.693854 10.78453),106.693854,10.78453,313.0751953125,39.92519531250002,0.0573500394821167,2.753999948501587,3.32821421451618,5.6971241948075,1.7117660786253468,3902.5,0.0016589974717864627,0.158113883008419,15.0,0.999654153010162,2.0
411918577,10.7786557,106.7053153,4,,,,POINT (106.7053153 10.7786557),106.7053153,10.7786557,314.4184875488281,41.26848754882815,0.061062514781951904,2.7674999237060547,-5.0573591323581155,-10.324573078348891,2.0414949399756805,5195.75,0.05839083833958654,0.16201851746019652,10.0,0.9484467387439823,2.0
411918581,10.7802238,106.6895501,4,,,,POINT (106.6895501 10.7802238),106.6895501,10.7802238,312.48046875,39.33046875000002,0.05570000410079956,2.747999906539917,-7.031130792996251,-12.439673176215976,1.7692279581269068,3502.3499999999995,0.0026206358408161247,0.15811388300841892,8.0,0.990410676646454,2.0
411918595,10.7880653,106.6858675,3,,,,POINT (106.6858675 10.7880653),106.6858675,10.7880653,313.5913391113281,40.44133911132815,0.06139254570007324,2.768699884414673,-5.2117247191458205,-10.578552577127482,2.0297604242729963,4469.45,0.033649651670736476,0.15811388300841897,9.0,0.9427693066165105,2.0
411918611,10.783497,106.693367,1,,,,POINT (106.693367 10.783497),106.693367,10.783497,313.4819641113281,40.33196411132815,0.05913752317428589,2.760499954223633,-6.712384110601235,-7.920682682696793,1.1800103438936436,2718.55,0.01006953723596012,0.15811388300841897,13.0,0.9980497382142263,2.0
411918613,10.78312,106.693016,3,,,,POINT (106.693016 10.78312),106.693016,10.78312,312.794921875,39.64492187500002,0.056992530822753906,2.752699851989746,-5.667165588679211,-7.280597497359807,1.284698211731029,1835.7000000000003,0.07161220501486164,0.16201851746019655,15.0,0.9986815421576085,2.0
411918626,10.777232,106.704781,1,,,,POINT (106.704781 10.777232),106.704781,10.777232,312.453125,39.30312500000002,0.05619502067565918,2.749799966812134,5.691697408991871,-2.447300684449118,-0.4299773000199936,4184.35,0.017912577963178095,0.15811388300841897,21.0,0.9921026213381581,2.0
411918627,10.777634,106.7043473,3,,,,POINT (106.7043473 10.777634),106.7043473,10.777634,312.54541015625,39.39541015625002,0.05724000930786133,2.7535998821258545,0.10915002903684012,-3.6415558653896483,-33.36284834299546,2951.2,0.01298041131000755,0.15811388300841897,14.0,0.9783284325831955,2.0
411918629,10.7706507,106.6820585,1,,,,POINT (106.6820585 10.7706507),106.6820585,10.7706507,314.1655578613281,41.01555786132815,0.06007254123687744,2.7639000415802,-6.307771585546263,-8.395663188626116,1.3310030451743187,4196.95,0.004129630243138421,0.158113883008419,20.0,0.9999956605320832,2.0
411918630,10.7703203,106.6818152,3,,,,POINT (106.6818152 10.7703203),106.6818152,10.7703203,313.9023742675781,40.75237426757815,0.05966001749038696,2.762399911880493,-3.6884408417894434,-8.59185198393783,2.3293994271491423,5337.950000000001,0.0032868141037270967,0.15811388300841903,16.0,0.9971082536331147,2.0
411918633,10.7727646,106.6826444,3,,,,POINT (106.6826444 10.7727646),106.6826444,10.7727646,313.2939453125,40.14394531250002,0.05726754665374756,2.753700017929077,-0.2770082782293741,-8.610059667788363,31.082318993582145,3756.1000000000004,0.002932409057065743,0.15811388300841897,17.0,0.9999826518383469,2.0
411918637,10.7761492,106.687907,3,,,,POINT (106.687907 10.7761492),106.687907,10.7761492,313.1845703125,40.03457031250002,0.05946749448776245,2.761699914932251,-4.936029059140438,-7.588850502980094,1.5374404024075214,4657.6,0.0006894805396491406,0.158113883008419,20.0,0.964023899739059,2.0
411918644,10.7914948,106.7019398,3,,,,POINT (106.7019398 10.7914948),106.7019398,10.7914948,313.9536437988281,40.80364379882815,0.06161254644393921,2.7695000171661377,-3.6238057217428263,-4.89595942675362,1.3510546101789824,2302.0000000000005,0.009648887832834917,0.15811388300841897,13.0,0.9957323811338432,2.0
411918645,10.7912371,106.7022238,3,,,,POINT (106.7022238 10.7912371),106.7022238,10.7912371,314.55865478515625,41.40865478515627,0.06205248832702637,2.7711000442504883,-5.245404054239387,-15.486727720782284,2.9524375168516825,2238.7,0.01455607771305593,0.15811388300841897,17.0,0.9983084438080443,2.0
411918647,10.7862379,106.6919588,3,,,,POINT (106.6919588 10.7862379),106.6919588,10.7862379,312.73681640625,39.58681640625002,0.05589252710342407,2.748699903488159,-8.057981372700283,-9.358904458523853,1.1614452833349778,6738.800000000001,0.026292015727845047,0.158113883008419,13.0,0.989104387013285,2.0
411918648,10.7867721,106.6924381,3,,,,POINT (106.6924381 10.7867721),106.6924381,10.7867721,312.70263671875,39.55263671875002,0.05581003427505493,2.7483999729156494,-3.1799111933848963,-8.991117979444965,2.8274745527953744,4286.9,0.052927150093379276,0.158113883008419,16.0,0.9971216424992649,2.0
411918649,10.7864531,106.69172,3,,,,POINT (106.69172 10.7864531),106.69172,10.7864531,312.77099609375,39.62099609375002,0.055672526359558105,2.7479000091552734,0.23574237491045835,-4.82172519958057,-20.453366525267246,6299.199999999999,0.0008864757650601559,0.15811388300841892,22.0,1.0,2.0
411918650,10.7869314,106.6922393,3,,,,POINT (106.6922393 10.7869314),106.6922393,10.7869314,312.70263671875,39.55263671875002,0.05581003427505493,2.7483999729156494,-2.7474729809189995,-0.4055578260824575,0.1476112154328822,4113.950000000001,0.027442345017866118,0.15811388300841897,16.0,0.9971216424992649,2.0
